unix_ns,monotonic_ns,role,endpoint,scrape_ok,scrape_duration_ms,running,waiting,waiting_growth_per_s,kv_cache_usage,prefix_cache_hits,prefix_cache_queries,external_prefix_cache_hits,external_prefix_cache_queries,preemptions,prompt_tokens,generation_tokens,successful_requests,e2e_count,e2e_sum_s,ttft_count,ttft_sum_s,inter_token_count,inter_token_sum_s,iteration_tokens_count,iteration_tokens_sum,error
1785511234902162765,1136579897620120,combined,http://127.0.0.1:8000/metrics,True,19.391722977161407,7.0,0.0,0.0,0.00499508060243703,0.0,6400.0,0.0,0.0,0.0,6400.0,1479.0,43.0,43.0,31.53808903694153,50.0,2.9817230701446533,1429.0,31.070538352942094,224.0,7879.0,
1785511235404125297,1136580399582548,combined,http://127.0.0.1:8000/metrics,True,18.621220951899886,7.0,0.0,0.0,0.00499508060243703,0.0,7040.0,0.0,0.0,0.0,7040.0,1640.0,48.0,48.0,35.20859408378601,55.0,3.274712085723877,1585.0,34.46097098500468,247.0,8680.0,
1785511235905743528,1136580901200820,combined,http://127.0.0.1:8000/metrics,True,19.98351002112031,7.0,0.0,0.0,0.00499508060243703,0.0,7680.0,0.0,0.0,0.0,7680.0,1801.0,53.0,53.0,38.86945605278015,60.0,3.564537525177002,1741.0,37.850898899370804,270.0,9481.0,
1785511236407636555,1136581403093810,combined,http://127.0.0.1:8000/metrics,True,19.569968804717064,7.0,0.0,0.0,0.00499508060243703,0.0,8320.0,0.0,0.0,0.0,8320.0,1961.0,58.0,58.0,42.52378058433533,65.0,3.8626785278320312,1896.0,41.220150649314746,293.0,10281.0,
1785511236909486722,1136581904944004,combined,http://127.0.0.1:8000/metrics,True,19.47453897446394,7.0,0.0,0.0,0.00499508060243703,0.0,8960.0,0.0,0.0,0.0,8960.0,2121.0,63.0,63.0,46.18930149078369,70.0,4.172522783279419,2051.0,44.58903641067445,316.0,11081.0,
1785511237411695497,1136582407152792,combined,http://127.0.0.1:8000/metrics,True,19.185001030564308,7.0,0.0,0.0,0.00499508060243703,0.0,9600.0,0.0,0.0,0.0,9600.0,2282.0,68.0,68.0,49.86452531814575,75.0,4.474457502365112,2207.0,47.97910068533383,339.0,11882.0,
1785511237912865179,1136582908322462,combined,http://127.0.0.1:8000/metrics,True,19.43506905809045,7.0,0.0,0.0,0.00499508060243703,0.0,10240.0,0.0,0.0,0.0,10240.0,2443.0,73.0,73.0,53.53099274635315,80.0,4.766648054122925,2363.0,51.36955987568945,362.0,12683.0,
1785511238415401921,1136583410859203,combined,http://127.0.0.1:8000/metrics,True,19.36565898358822,7.0,0.0,0.0,0.00499508060243703,0.0,10880.0,0.0,0.0,0.0,10880.0,2604.0,78.0,78.0,57.20930624008179,85.0,5.066709995269775,2519.0,54.75881734024733,385.0,13484.0,
1785511238917035924,1136583912493229,combined,http://127.0.0.1:8000/metrics,True,20.43799706734717,7.0,0.0,0.0,0.00499508060243703,0.0,11520.0,0.0,0.0,0.0,11520.0,2765.0,83.0,83.0,60.87579536437988,90.0,5.360995769500732,2675.0,58.149650630308315,408.0,14285.0,
1785511239419617924,1136584415075206,combined,http://127.0.0.1:8000/metrics,True,19.85524478368461,7.0,0.0,0.0,0.00499508060243703,0.0,12160.0,0.0,0.0,0.0,12160.0,2925.0,88.0,88.0,64.53335762023926,95.0,5.660258769989014,2830.0,61.518585667945445,431.0,15085.0,
1785511239921513258,1136584916970585,combined,http://127.0.0.1:8000/metrics,True,19.541624933481216,7.0,0.0,0.0,0.00499508060243703,0.0,12800.0,0.0,0.0,0.0,12800.0,3085.0,93.0,93.0,68.19949531555176,100.0,5.96965217590332,2985.0,64.88677094760351,454.0,15885.0,
1785511240422726369,1136585418183686,combined,http://127.0.0.1:8000/metrics,True,23.28029810450971,7.0,0.0,0.0,0.00499508060243703,0.0,13440.0,0.0,0.0,0.0,13440.0,3246.0,98.0,98.0,71.87383842468262,105.0,6.272808074951172,3141.0,68.27715654950589,477.0,16686.0,
1785511240924806602,1136585920263900,combined,http://127.0.0.1:8000/metrics,True,25.262298062443733,7.0,0.0,0.0,0.00499508060243703,0.0,14080.0,0.0,0.0,0.0,14080.0,3407.0,103.0,103.0,75.56234502792358,110.0,6.586975574493408,3297.0,71.66822066670284,500.0,17487.0,
1785511241426987325,1136586422444618,combined,http://127.0.0.1:8000/metrics,True,23.390911053866148,7.0,0.0,0.0,0.00499508060243703,0.0,14720.0,0.0,0.0,0.0,14720.0,3567.0,108.0,108.0,79.2422890663147,115.0,6.906198978424072,3452.0,75.03760221088305,523.0,18287.0,
1785511241929678362,1136586925135601,combined,http://127.0.0.1:8000/metrics,True,23.27783708460629,7.0,0.0,0.0,0.00499508060243703,0.0,15360.0,0.0,0.0,0.0,15360.0,3727.0,113.0,113.0,82.92872095108032,120.0,7.237798690795898,3607.0,78.40655064326711,546.0,19087.0,
1785511242432239323,1136587427696651,combined,http://127.0.0.1:8000/metrics,True,25.17410507425666,7.0,0.0,0.0,0.00499508060243703,0.0,16000.0,0.0,0.0,0.0,16000.0,3889.0,118.0,118.0,86.63197231292725,125.0,7.544898509979248,3764.0,81.82806385704316,569.0,19889.0,
1785511242934256161,1136587929713458,combined,http://127.0.0.1:8000/metrics,True,28.01439701579511,7.0,0.0,0.0,0.00499508060243703,0.0,16640.0,0.0,0.0,0.0,16640.0,4050.0,123.0,123.0,90.32558536529541,130.0,7.857008934020996,3920.0,85.22334938612767,592.0,20690.0,
1785511243435899222,1136588431356510,combined,http://127.0.0.1:8000/metrics,True,25.445264065638185,7.0,0.0,0.0,0.00499508060243703,0.0,17280.0,0.0,0.0,0.0,17280.0,4211.0,128.0,128.0,94.00798058509827,135.0,8.16561770439148,4076.0,88.61813305621035,615.0,21491.0,
1785511243937765427,1136588933222742,combined,http://127.0.0.1:8000/metrics,True,24.001687997952104,7.0,0.0,0.0,0.00507076364186787,0.0,17920.0,0.0,0.0,0.0,17920.0,4372.0,133.0,133.0,97.68353700637817,140.0,8.46628999710083,4232.0,92.00745895132422,638.0,22292.0,
1785511244439681892,1136589435139130,combined,http://127.0.0.1:8000/metrics,True,25.327072013169527,7.0,0.0,0.0,0.00507076364186787,0.0,18560.0,0.0,0.0,0.0,18560.0,4533.0,138.0,138.0,101.34543871879578,145.0,8.757474899291992,4388.0,95.39741299278103,661.0,23093.0,
1785511244941335866,1136589936793186,combined,http://127.0.0.1:8000/metrics,True,23.30019394867122,7.0,0.0,0.0,0.00499508060243703,0.0,19200.0,0.0,0.0,0.0,19200.0,4687.0,143.0,143.0,105.02256369590759,150.0,9.058102369308472,4544.0,98.78700275486335,683.0,23887.0,
1785511245442581223,1136590438038465,combined,http://127.0.0.1:8000/metrics,True,22.734147030860186,7.0,0.0,0.0,0.00499508060243703,0.0,19840.0,0.0,0.0,0.0,19840.0,4848.0,148.0,148.0,108.68742942810059,155.0,9.352659702301025,4693.0,102.03127309423871,706.0,24688.0,
1785511245944840741,1136590940298021,combined,http://127.0.0.1:8000/metrics,True,22.502814885228872,7.0,0.0,0.0,0.00499508060243703,0.0,20480.0,0.0,0.0,0.0,20480.0,5008.0,153.0,153.0,112.34728121757507,160.0,9.657139539718628,4848.0,105.40051827393472,729.0,25488.0,
1785511246446716412,1136591442173764,combined,http://127.0.0.1:8000/metrics,True,23.818888934329152,7.0,0.0,0.0,0.00499508060243703,0.0,21120.0,0.0,0.0,0.0,21120.0,5169.0,158.0,158.0,116.01690745353699,165.0,9.951664686203003,5004.0,108.78953318740241,752.0,26289.0,
1785511246948448269,1136591943905617,combined,http://127.0.0.1:8000/metrics,True,21.87573304399848,7.0,0.0,0.0,0.00499508060243703,0.0,21760.0,0.0,0.0,0.0,21760.0,5330.0,163.0,163.0,119.67789554595947,170.0,10.239827871322632,5160.0,112.18054168345407,775.0,27090.0,
1785511247450197421,1136592445654743,combined,http://127.0.0.1:8000/metrics,True,23.332057986408472,7.0,0.0,0.0,0.00499508060243703,0.0,22400.0,0.0,0.0,0.0,22400.0,5491.0,168.0,168.0,123.34958219528198,175.0,10.529979944229126,5316.0,115.57027782849036,798.0,27891.0,
1785511247952446624,1136592947903919,combined,http://127.0.0.1:8000/metrics,True,22.230684058740735,7.0,0.0,0.0,0.00499508060243703,0.0,23040.0,0.0,0.0,0.0,23040.0,5651.0,173.0,173.0,127.00523853302002,180.0,10.838762283325195,5471.0,118.93908319878392,821.0,28691.0,
1785511248454314889,1136593449772203,combined,http://127.0.0.1:8000/metrics,True,22.59301603771746,7.0,0.0,0.0,0.00507076364186787,0.0,23680.0,0.0,0.0,0.0,23680.0,5812.0,178.0,178.0,130.67919516563416,185.0,11.136316537857056,5627.0,122.32883635419421,844.0,29492.0,
1785511248956422774,1136593951880055,combined,http://127.0.0.1:8000/metrics,True,23.500574054196477,7.0,0.0,0.0,0.00507076364186787,0.0,24320.0,0.0,0.0,0.0,24320.0,5972.0,183.0,183.0,134.34025168418884,190.0,11.44637131690979,5782.0,125.69806423434056,867.0,30292.0,
1785511249458455582,1136594453912877,combined,http://127.0.0.1:8000/metrics,True,22.534364135935903,7.0,0.0,0.0,0.00507076364186787,0.0,24960.0,0.0,0.0,0.0,24960.0,6133.0,188.0,188.0,138.0169780254364,195.0,11.74772596359253,5938.0,129.0873907476198,890.0,31093.0,
1785511249961109373,1136594956566696,combined,http://127.0.0.1:8000/metrics,True,25.812245905399323,7.0,0.0,0.0,0.00507076364186787,0.0,25600.0,0.0,0.0,0.0,25600.0,6294.0,193.0,193.0,141.70319271087646,200.0,12.057912826538086,6094.0,132.47801594086923,913.0,31894.0,
1785511250462809515,1136595458266780,combined,http://127.0.0.1:8000/metrics,True,25.931567884981632,7.0,0.0,0.0,0.00507076364186787,0.0,26240.0,0.0,0.0,0.0,26240.0,6455.0,198.0,198.0,145.38351321220398,205.0,12.356882095336914,6250.0,135.86820980370976,936.0,32695.0,
1785511250964821871,1136595960279150,combined,http://127.0.0.1:8000/metrics,True,25.207761907950044,7.0,0.0,0.0,0.00507076364186787,0.0,26880.0,0.0,0.0,0.0,26880.0,6616.0,203.0,203.0,149.0549817085266,210.0,12.645113706588745,6406.0,139.25819497113116,959.0,33496.0,
1785511251467200326,1136596462657598,combined,http://127.0.0.1:8000/metrics,True,26.259249076247215,7.0,0.0,0.0,0.00507076364186787,0.0,27520.0,0.0,0.0,0.0,27520.0,6776.0,208.0,208.0,152.7150113582611,215.0,12.944917678833008,6561.0,142.62656358489767,982.0,34296.0,
1785511251969402908,1136596964860189,combined,http://127.0.0.1:8000/metrics,True,25.950077921152115,7.0,0.0,0.0,0.00507076364186787,0.0,28160.0,0.0,0.0,0.0,28160.0,6937.0,213.0,213.0,156.3830065727234,220.0,13.238228797912598,6717.0,146.01677491515875,1005.0,35097.0,
1785511252471103373,1136597466560666,combined,http://127.0.0.1:8000/metrics,True,25.165739003568888,7.0,0.0,0.0,0.00507076364186787,0.0,28800.0,0.0,0.0,0.0,28800.0,7098.0,218.0,218.0,160.06525301933289,225.0,13.540415048599243,6873.0,149.40654855268076,1028.0,35898.0,
1785511252973089669,1136597968546925,combined,http://127.0.0.1:8000/metrics,True,24.485807865858078,7.0,0.0,0.0,0.00507076364186787,0.0,29440.0,0.0,0.0,0.0,29440.0,7259.0,223.0,223.0,163.73954510688782,230.0,13.833412408828735,7029.0,152.79708833387122,1051.0,36699.0,
1785511253475228896,1136598470686179,combined,http://127.0.0.1:8000/metrics,True,26.13505395129323,7.0,0.0,0.0,0.00507076364186787,0.0,30080.0,0.0,0.0,0.0,30080.0,7419.0,228.0,228.0,167.40373253822327,235.0,14.139307498931885,7184.0,156.1662873988971,1074.0,37499.0,
1785511253977270044,1136598972727363,combined,http://127.0.0.1:8000/metrics,True,24.620104813948274,7.0,0.0,0.0,0.00507076364186787,0.0,30720.0,0.0,0.0,0.0,30720.0,7580.0,233.0,233.0,171.0785093307495,240.0,14.434375047683716,7340.0,159.5562451556325,1097.0,38300.0,
1785511254479789592,1136599475246887,combined,http://127.0.0.1:8000/metrics,True,21.344483131542802,7.0,0.0,0.0,0.004919397563006078,0.0,31488.0,0.0,0.0,0.0,31360.0,7741.0,239.0,239.0,175.48940682411194,245.0,14.74527645111084,7496.0,162.94727393100038,1120.0,39101.0,
1785511254982031917,1136599977489266,combined,http://127.0.0.1:8000/metrics,True,21.449858089908957,7.0,0.0,0.0,0.004919397563006078,0.0,32128.0,0.0,0.0,0.0,32000.0,7902.0,244.0,244.0,179.1669683456421,250.0,15.048603773117065,7652.0,166.33751412294805,1143.0,39902.0,
1785511255484135280,1136600479592566,combined,http://127.0.0.1:8000/metrics,True,21.831021877005696,7.0,0.0,0.0,0.004919397563006078,0.0,32768.0,0.0,0.0,0.0,32640.0,8062.0,249.0,249.0,182.83518266677856,255.0,15.362024545669556,7807.0,169.7065762942657,1166.0,40702.0,
1785511255985931694,1136600981388959,combined,http://127.0.0.1:8000/metrics,True,21.069433074444532,7.0,0.0,0.0,0.004919397563006078,0.0,33408.0,0.0,0.0,0.0,33280.0,8223.0,254.0,254.0,186.51072883605957,260.0,15.66609501838684,7963.0,173.09683378599584,1189.0,41503.0,
1785511256487856874,1136601483314182,combined,http://127.0.0.1:8000/metrics,True,20.771029870957136,7.0,0.0,0.0,0.004919397563006078,0.0,34048.0,0.0,0.0,0.0,33920.0,8384.0,259.0,259.0,190.17576122283936,265.0,15.961458683013916,8119.0,176.48652467806824,1212.0,42304.0,
1785511256989748396,1136601985205654,combined,http://127.0.0.1:8000/metrics,True,21.34997397661209,7.0,0.0,0.0,0.004919397563006078,0.0,34688.0,0.0,0.0,0.0,34560.0,8545.0,264.0,264.0,193.8550934791565,270.0,16.261249780654907,8275.0,179.87641414813697,1235.0,43105.0,
1785511257491531967,1136602486989248,combined,http://127.0.0.1:8000/metrics,True,20.999359898269176,7.0,0.0,0.0,0.004919397563006078,0.0,35328.0,0.0,0.0,0.0,35200.0,8706.0,269.0,269.0,197.5199112892151,275.0,16.562241554260254,8431.0,183.2665553309489,1258.0,43906.0,
1785511257993614856,1136602989072118,combined,http://127.0.0.1:8000/metrics,True,20.740512991324067,7.0,0.0,0.0,0.004919397563006078,0.0,35968.0,0.0,0.0,0.0,35840.0,8866.0,274.0,274.0,201.18062591552734,280.0,16.86739420890808,8586.0,186.63600320112891,1281.0,44706.0,
1785511258495674747,1136603491131859,combined,http://127.0.0.1:8000/metrics,True,21.204716060310602,7.0,0.0,0.0,0.004919397563006078,0.0,36608.0,0.0,0.0,0.0,36480.0,9027.0,279.0,279.0,204.85243463516235,285.0,17.15729260444641,8742.0,190.02611201442778,1304.0,45507.0,
1785511258998061888,1136603993519196,combined,http://127.0.0.1:8000/metrics,True,21.066515939310193,7.0,0.0,0.0,0.004919397563006078,0.0,37248.0,0.0,0.0,0.0,37120.0,9187.0,284.0,284.0,208.50872826576233,290.0,17.45891284942627,8897.0,193.39334447588772,1327.0,46307.0,
1785511259499750291,1136604495207609,combined,http://127.0.0.1:8000/metrics,True,20.83870698697865,7.0,0.0,0.0,0.00499508060243703,0.0,37888.0,0.0,0.0,0.0,37888.0,9348.0,289.0,289.0,212.1734058856964,296.0,17.827314376831055,9052.0,196.7896252470091,1350.0,47236.0,
1785511260001582937,1136604997040237,combined,http://127.0.0.1:8000/metrics,True,21.21108118444681,7.0,0.0,0.0,0.00499508060243703,0.0,38528.0,0.0,0.0,0.0,38528.0,9509.0,294.0,294.0,215.85537815093994,301.0,18.131598711013794,9208.0,200.179958461551,1373.0,48037.0,
1785511260503795556,1136605499252861,combined,http://127.0.0.1:8000/metrics,True,20.15394391492009,7.0,0.0,0.0,0.00499508060243703,0.0,39168.0,0.0,0.0,0.0,39168.0,9670.0,299.0,299.0,219.52487230300903,306.0,18.429434299468994,9364.0,203.56975333509035,1396.0,48838.0,
1785511261005832561,1136606001289679,combined,http://127.0.0.1:8000/metrics,True,20.883709890767932,7.0,0.0,0.0,0.00499508060243703,0.0,39808.0,0.0,0.0,0.0,39808.0,9830.0,304.0,304.0,223.18414163589478,311.0,18.735903024673462,9519.0,206.938761071302,1419.0,49638.0,
1785511261507612106,1136606503069361,combined,http://127.0.0.1:8000/metrics,True,21.41161705367267,7.0,0.0,0.0,0.00499508060243703,0.0,40448.0,0.0,0.0,0.0,40448.0,9991.0,309.0,309.0,226.85682606697083,316.0,19.03149676322937,9675.0,210.32941258116625,1442.0,50439.0,
1785511262009699312,1136607005156600,combined,http://127.0.0.1:8000/metrics,True,19.46853194385767,7.0,0.0,0.0,0.00499508060243703,0.0,41088.0,0.0,0.0,0.0,41088.0,10153.0,314.0,314.0,230.54254150390625,321.0,19.320191383361816,9832.0,213.74509031767957,1465.0,51241.0,
